,Unnamed: 0,Unnamed: 0.1,Source,Size,Rate,Loss,Expected loss
4774,4774,4774,ITCS021,5.2,0.14560445919378828,1.538901330959233e-07,2.2407089604692012e-08
7675,7675,352,ITCS021,5.4,0.09187020291738728,1.4199264924642697e-07,1.3044893499046642e-08
13153,13153,1272,ITCS222,6.4,0.009187020291738728,1.1925535422352284e-07,1.095601359149994e-09
8779,8779,286,ITCS021,5.5,0.07297509610712982,1.125416602132956e-07,8.212738470121196e-09
13638,13638,1757,ITCS222,6.8,0.003657418654161675,1.0534854747279992e-07,3.853037427158552e-10
2912,2912,2912,ITCS021,5.1,0.1833051537496071,9.328186663958492e-08,1.709904690641946e-08
11434,11434,2941,ITCS006,5.9,0.02905190903207895,9.259238655979264e-08,2.6899855913981856e-09
11884,11884,3,ITCS006,6.0,0.023076751616821708,9.245570230822852e-08,2.133577277725799e-09
7681,7681,358,ITCS021,5.4,0.09187020291738728,9.148170731484275e-08,8.404443014243636e-09
7344,7344,21,ITCS006,5.4,0.09187020291738728,8.568770011210963e-08,7.87214639682374e-09
7342,7342,19,ITCS006,5.4,0.09187020291738728,8.175226208035939e-08,7.510596906278042e-09
10425,10425,1932,ITCS021,5.7,0.04604417285294149,7.202236097813479e-08,3.3162100381541864e-09
10416,10416,1923,ITCS021,5.7,0.04604417285294149,6.987720144103261e-08,3.217437941630718e-09
10233,10233,1740,ITCS006,5.7,0.04604417285294149,6.727560281390648e-08,3.097649484749347e-09
8770,8770,277,ITCS021,5.5,0.07297509610712982,6.490652739503324e-08,4.736560074632605e-09
7343,7343,20,ITCS006,5.4,0.09187020291738728,5.262772331779381e-08,4.834919620285831e-09
726,726,726,ITCS021,5.0,0.230767516168217,5.065521092151926e-08,1.1689577205336137e-08
725,725,725,ITCS021,5.0,0.230767516168217,5.0648146404769416e-08,1.1687946944352849e-08
11557,11557,3064,ITCS021,5.9,0.02905190903207895,4.8364161185517696e-08,1.4050712111744637e-09
2915,2915,2915,ITCS021,5.1,0.1833051537496071,4.6442144381061574e-08,8.513084416231942e-09
7341,7341,18,ITCS006,5.4,0.09187020291738728,4.6216434612124805e-08,4.245913225934067e-09
10417,10417,1924,ITCS021,5.7,0.04604417285294149,4.503041299874758e-08,2.0733881197536767e-09
10427,10427,1934,ITCS021,5.7,0.04604417285294149,4.502586235445583e-08,2.073178589101315e-09
7684,7684,361,ITCS021,5.4,0.09187020291738728,3.319746763551095e-08,3.049858088017788e-09
9680,9680,1187,ITCS021,5.6,0.057966179269611263,2.680562524426269e-08,1.5538196783429483e-09
2940,2940,2940,ITCS021,5.1,0.1833051537496071,2.6627374898230372e-08,4.880935049668547e-09
10411,10411,1918,ITCS021,5.7,0.04604417285294149,2.603940428786516e-08,1.1989628320180892e-09
6370,6370,6370,ITCS021,5.3,0.1156577330393856,2.3658840650050385e-08,2.7363278759248917e-09
4800,4800,4800,ITCS021,5.2,0.14560445919378828,2.3347983919142883e-08,3.399570571812065e-09
727,727,727,ITCS021,5.0,0.230767516168217,2.2176275008663808e-08,5.117563901612652e-09
724,724,724,ITCS021,5.0,0.230767516168217,2.211211946538273e-08,5.1027588862412546e-09
6369,6369,6369,ITCS021,5.3,0.1156577330393856,2.1917234455549548e-08,2.5348976516215735e-09
9669,9669,1176,ITCS021,5.6,0.057966179269611263,2.1558873402664336e-08,1.249685520509695e-09
9684,9684,1191,ITCS021,5.6,0.057966179269611263,2.13148389286111e-08,1.23553977443876e-09
13891,13891,2010,ITCS006,7.4,0.0009187020291738721,1.7889613311536034e-08,1.6435224050444068e-11
10886,10886,2393,ITCS006,5.8,0.03657418654161676,1.7651752555259934e-08,6.455984907425371e-10
9685,9685,1192,ITCS021,5.6,0.057966179269611263,1.677399999730047e-08,9.72324690911978e-10
11719,11719,3226,ITCS222,5.9,0.02905190903207895,1.6662673284195515e-08,4.840824684837004e-10
11720,11720,3227,ITCS222,5.9,0.02905190903207895,1.5975184880998722e-08,4.641096179334179e-10
4801,4801,4801,ITCS021,5.2,0.14560445919378828,1.5471613993797053e-08,2.2527359884218667e-09
5973,5973,5973,ITCS006,5.3,0.1156577330393856,1.170836537163856e-08,1.3541629964805594e-09
2911,2911,2911,ITCS021,5.1,0.1833051537496071,1.0468279084278946e-08,1.9188895070375485e-09
7347,7347,24,ITCS006,5.4,0.09187020291738728,1.0458034223266577e-08,9.60781726208481e-10
5974,5974,5974,ITCS006,5.3,0.1156577330393856,1.0346476288729876e-08,1.196649992500253e-09
13852,13852,1971,ITCS222,7.2,0.0014560445919378825,1.0306820033924786e-08,1.5007189570473208e-11
9686,9686,1193,ITCS021,5.6,0.057966179269611263,9.602818788614799e-09,5.566387153944366e-10
6355,6355,6355,ITCS021,5.3,0.1156577330393856,9.400560424214326e-09,1.087247507964394e-09
4779,4779,4779,ITCS021,5.2,0.14560445919378828,9.385980154329839e-09,1.3666405643748257e-09
13307,13307,1426,ITCS222,6.5,0.007297509610712981,9.38508291656332e-09,6.848773278095904e-11
6371,6371,6371,ITCS021,5.3,0.1156577330393856,8.060801582429097e-09,9.322940375040415e-10
6380,6380,6380,ITCS021,5.3,0.1156577330393856,7.2409455216714936e-09,8.374713440982164e-10
2935,2935,2935,ITCS021,5.1,0.1833051537496071,7.128475203854156e-09,1.3066862432427477e-09
696,696,696,ITCS021,5.0,0.230767516168217,6.928222832247672e-09,1.5988087744577248e-09
697,697,697,ITCS021,5.0,0.230767516168217,6.6514134851097156e-09,1.534930168966553e-09
11424,11424,2931,ITCS006,5.9,0.02905190903207895,6.341858479953284e-09,1.8424309565392129e-10
12254,12254,373,ITCS006,6.1,0.018330515374960717,5.82897101117114e-09,1.068480427404729e-10
11429,11429,2936,ITCS006,5.9,0.02905190903207895,5.485677628624762e-09,1.5936940744611718e-10
5972,5972,5972,ITCS006,5.3,0.1156577330393856,4.886779216720754e-09,5.651938060699068e-10
695,695,695,ITCS021,5.0,0.230767516168217,4.515847756517285e-09,1.042110970165309e-09
11883,11883,2,ITCS006,6.0,0.023076751616821708,4.173940658359117e-09,9.63209918363066e-11
9683,9683,1190,ITCS021,5.6,0.057966179269611263,3.975214345103517e-09,2.3042798736340082e-10
6361,6361,6361,ITCS021,5.3,0.1156577330393856,3.7924819026556236e-09,4.386298594540453e-10
4802,4802,4802,ITCS021,5.2,0.14560445919378828,3.5984784576498264e-09,5.239545097466003e-10
5969,5969,5969,ITCS006,5.3,0.1156577330393856,3.2820530687947793e-09,3.7959481765176286e-10
5970,5970,5970,ITCS006,5.3,0.1156577330393856,3.269164114192364e-09,3.7810411038119995e-10
4794,4794,4794,ITCS021,5.2,0.14560445919378828,3.0946818956668703e-09,4.505994837953822e-10
9670,9670,1177,ITCS021,5.6,0.057966179269611263,2.892237590646552e-09,1.6765196266972657e-10
12124,12124,243,ITCS222,6.0,0.023076751616821708,2.832639028378239e-09,6.53681072779998e-11
9671,9671,1178,ITCS021,5.6,0.057966179269611263,2.645991932896368e-09,1.533780427282161e-10
698,698,698,ITCS021,5.0,0.230767516168217,2.4974672455272363e-09,5.763343129617989e-10
2916,2916,2916,ITCS021,5.1,0.1833051537496071,2.479227842053071e-09,4.544552407678448e-10
728,728,728,ITCS021,5.0,0.230767516168217,2.299433822902687e-09,5.306346319044409e-10
723,723,723,ITCS021,5.0,0.230767516168217,2.284750080962161e-09,5.272461012487706e-10
6368,6368,6368,ITCS021,5.3,0.1156577330393856,2.241246721347379e-09,2.5921751497299344e-10
11035,11035,2542,ITCS021,5.8,0.03657418654161676,1.898603539024705e-09,6.943988000486331e-11
4773,4773,4773,ITCS021,5.2,0.14560445919378828,1.6356435455560105e-09,2.381569938844933e-10
8506,8506,13,ITCS006,5.5,0.07297509610712982,1.5520810934597875e-09,1.1326326696128714e-10
6372,6372,6372,ITCS021,5.3,0.1156577330393856,1.3730627196725313e-09,1.588053214782184e-10
7692,7692,369,ITCS021,5.4,0.09187020291738728,1.3027816551878028e-09,1.1968681501915311e-10
11890,11890,9,ITCS006,6.0,0.023076751616821708,1.230384073978199e-09,2.8393267668488084e-11
7340,7340,17,ITCS006,5.4,0.09187020291738728,1.069069061403772e-09,9.82155916038653e-11
4790,4790,4790,ITCS021,5.2,0.14560445919378828,1.0675818410649298e-09,1.5544467661336794e-10
4791,4791,4791,ITCS021,5.2,0.14560445919378828,1.0589057868164727e-09,1.5418140442658538e-10
5975,5975,5975,ITCS006,5.3,0.1156577330393856,1.0432675846658444e-09,1.2066196379592686e-10
694,694,694,ITCS021,5.0,0.230767516168217,9.63770231763515e-10,2.224068625409332e-10
2941,2941,2941,ITCS021,5.1,0.1833051537496071,8.372904033827136e-10,1.5347964612513887e-10
5971,5971,5971,ITCS006,5.3,0.1156577330393856,8.285957569554278e-10,9.58335068555185e-11
11034,11034,2541,ITCS021,5.8,0.03657418654161676,8.166134703003673e-10,2.986697339516265e-11
5968,5968,5968,ITCS006,5.3,0.1156577330393856,7.990392411045409e-10,9.241506723566226e-11
8794,8794,301,ITCS021,5.5,0.07297509610712982,6.743121136177728e-10,4.920799129745881e-11
2942,2942,2942,ITCS021,5.1,0.1833051537496071,5.33903063341089e-10,9.786718311312453e-11
8513,8513,20,ITCS006,5.5,0.07297509610712982,4.877397757618097e-10,3.559285701148801e-11
11229,11229,2736,ITCS222,5.8,0.03657418654161676,4.805821941763747e-10,1.7576902818386216e-11
4310,4310,4310,ITCS006,5.2,0.14560445919378828,4.6076824231154006e-10,6.708991073544419e-11
8793,8793,300,ITCS021,5.5,0.07297509610712982,3.8955867195284673e-10,2.8428081525124848e-11
11230,11230,2737,ITCS222,5.8,0.03657418654161676,3.881564981195433e-10,1.4196508169564892e-11
4789,4789,4789,ITCS021,5.2,0.14560445919378828,3.683813456026647e-10,5.363796660355601e-11
8795,8795,302,ITCS021,5.5,0.07297509610712982,3.578075684630277e-10,2.611104169644788e-11
4309,4309,4309,ITCS006,5.2,0.14560445919378828,3.5121277978628594e-10,5.113814686272922e-11
4311,4311,4311,ITCS006,5.2,0.14560445919378828,3.2901289192859474e-10,4.7905744197047345e-11
13149,13149,1268,ITCS222,6.4,0.009187020291738728,3.0713091978334037e-10,2.8216179922699272e-12
4792,4792,4792,ITCS021,5.2,0.14560445919378828,2.921688256584516e-10,4.254108385328306e-11
9449,9449,956,ITCS006,5.6,0.057966179269611263,2.8396387877274814e-10,1.646030110303528e-11
699,699,699,ITCS021,5.0,0.230767516168217,2.7220547172514086e-10,6.281618059740858e-11
7669,7669,346,ITCS021,5.4,0.09187020291738728,2.6006176385152763e-10,2.3891927016093495e-11
2910,2910,2910,ITCS021,5.1,0.1833051537496071,2.4777227755128517e-10,4.541793543142865e-11
2943,2943,2943,ITCS021,5.1,0.1833051537496071,2.1102196472765306e-10,3.868141368894661e-11
10874,10874,2381,ITCS006,5.8,0.03657418654161676,1.9558774068460224e-10,7.153462513052008e-12
8776,8776,283,ITCS021,5.5,0.07297509610712982,1.6125307534881698e-10,1.1767458671150167e-11
12455,12455,574,ITCS222,6.1,0.018330515374960717,1.5825877439078515e-10,2.9009648971927265e-12
8796,8796,303,ITCS021,5.5,0.07297509610712982,1.575572363800183e-10,1.1497754467205607e-11
8777,8777,284,ITCS021,5.5,0.07297509610712982,1.5181987749632419e-10,1.1079070151266934e-11
7680,7680,357,ITCS021,5.4,0.09187020291738728,1.3844865831024193e-10,1.2719306332601942e-11
4803,4803,4803,ITCS021,5.2,0.14560445919378828,1.2864847862586714e-10,1.8731792156423017e-11
12731,12731,850,ITCS222,6.2,0.01456044591937882,1.2543570654371272e-10,1.8263998214888007e-12
8789,8789,296,ITCS021,5.5,0.07297509610712982,1.1750371277791671e-10,8.57484473291305e-12
4305,4305,4305,ITCS006,5.2,0.14560445919378828,1.1242635751743663e-10,1.6369778985453854e-11
4306,4306,4306,ITCS006,5.2,0.14560445919378828,1.1034240768740424e-10,1.6066346597465002e-11
11048,11048,2555,ITCS021,5.8,0.03657418654161676,1.0018545557853769e-10,3.664201541086297e-12
12963,12963,1082,ITCS222,6.3,0.011565773303938563,9.978980762271562e-11,1.1541462930079693e-12
13308,13308,1427,ITCS222,6.5,0.007297509610712981,9.685407744618668e-11,7.067935610002866e-13
11435,11435,2942,ITCS006,5.9,0.02905190903207895,7.822099347636895e-11,2.2724691868743116e-12
729,729,729,ITCS021,5.0,0.230767516168217,7.643562698357161e-11,1.7638859785759166e-11
8778,8778,285,ITCS021,5.5,0.07297509610712982,6.68383491188134e-11,4.877534950587304e-12
722,722,722,ITCS021,5.0,0.230767516168217,6.587747075194754e-11,1.5202380296871297e-11
11718,11718,3225,ITCS222,5.9,0.02905190903207895,6.512108618377447e-11,1.8918918718811892e-12
693,693,693,ITCS021,5.0,0.230767516168217,6.261770341249134e-11,1.4450131884658714e-11
2934,2934,2934,ITCS021,5.1,0.1833051537496071,5.2211331542776465e-11,9.570606155920351e-12
10227,10227,1734,ITCS006,5.7,0.04604417285294149,4.988780331004414e-11,2.297042638861219e-12
4304,4304,4304,ITCS006,5.2,0.14560445919378828,4.6964281430204256e-11,6.838208799069764e-12
4308,4308,4308,ITCS006,5.2,0.14560445919378828,4.498447196580904e-11,6.549939712699755e-12
10410,10410,1917,ITCS021,5.7,0.04604417285294149,4.411646396745093e-11,2.0313060925778755e-12
2930,2930,2930,ITCS021,5.1,0.1833051537496071,4.1110492553899435e-11,7.535765158314613e-12
12452,12452,571,ITCS222,6.1,0.018330515374960717,4.0894078037325965e-11,7.49609526208047e-13
4312,4312,4312,ITCS006,5.2,0.14560445919378828,3.6437831230022715e-11,5.305510710441987e-12
4780,4780,4780,ITCS021,5.2,0.14560445919378828,3.3966768027663145e-11,4.9457128892287505e-12
2929,2929,2929,ITCS021,5.1,0.1833051537496071,3.373325456518248e-11,6.183479414545411e-12
4307,4307,4307,ITCS006,5.2,0.14560445919378828,3.192071822865495e-11,4.647798914760603e-12
2917,2917,2917,ITCS021,5.1,0.1833051537496071,3.181212439349821e-11,5.831326353051816e-12
11427,11427,2934,ITCS006,5.9,0.02905190903207895,3.1697150844794804e-11,9.20862742919063e-13
2931,2931,2931,ITCS021,5.1,0.1833051537496071,3.0192420091539357e-11,5.534426206952348e-12
6381,6381,6381,ITCS021,5.3,0.1156577330393856,2.600531972470648e-11,3.0077163263239708e-12
7676,7676,353,ITCS021,5.4,0.09187020291738728,2.4669361321695448e-11,2.266379230466506e-12
11228,11228,2735,ITCS222,5.8,0.03657418654161676,2.3514528097279113e-11,8.600247370679749e-13
10887,10887,2394,ITCS006,5.8,0.03657418654161676,2.1184780175661023e-11,7.748161019877709e-13
11428,11428,2935,ITCS006,5.9,0.02905190903207895,2.101210224488819e-11,6.104416829912336e-13
9442,9442,949,ITCS006,5.6,0.057966179269611263,1.9812286318115545e-11,1.1484425404567522e-12
2944,2944,2944,ITCS021,5.1,0.1833051537496071,1.8848534627427247e-11,3.4550335378353447e-12
7699,7699,376,ITCS021,5.4,0.09187020291738728,1.819578614429068e-11,1.6716505653173687e-12
7348,7348,25,ITCS006,5.4,0.09187020291738728,1.6421811972534252e-11,1.5086751981879016e-12
730,730,730,ITCS021,5.0,0.230767516168217,1.5660954772317815e-11,3.6140396336305666e-12
2370,2370,2370,ITCS006,5.1,0.1833051537496071,1.547151035888151e-11,2.836007585073414e-12
2371,2371,2371,ITCS006,5.1,0.1833051537496071,1.515763081215234e-11,2.7784718465013667e-12
5967,5967,5967,ITCS006,5.3,0.1156577330393856,1.4420977681000224e-11,1.667897586796062e-12
4793,4793,4793,ITCS021,5.2,0.14560445919378828,1.4156337659119384e-11,2.0612258890207366e-12
7700,7700,377,ITCS021,5.4,0.09187020291738728,1.3999459269234881e-11,1.2861331637983067e-12
731,731,731,ITCS021,5.0,0.230767516168217,1.300051471955499e-11,3.000096490740049e-12
12734,12734,853,ITCS222,6.2,0.01456044591937882,1.2181244643813965e-11,1.7736435386697614e-13
11721,11721,3228,ITCS222,5.9,0.02905190903207895,1.2131744949690321e-11,3.5245035067878644e-13
10642,10642,2149,ITCS222,5.7,0.04604417285294149,1.1822279899201432e-11,5.443470991946864e-13
10643,10643,2150,ITCS222,5.7,0.04604417285294149,1.1290764904371634e-11,5.198739308988129e-13
7698,7698,375,ITCS021,5.4,0.09187020291738728,1.025655769503047e-11,9.422720366763393e-13
700,700,700,ITCS021,5.0,0.230767516168217,9.869708514887175e-12,2.2776081192848154e-12
10409,10409,1916,ITCS021,5.7,0.04604417285294149,9.599948685327167e-12,4.420216966465725e-13
13441,13441,1560,ITCS222,6.6,0.0057966179269611255,9.074559801289107e-12,5.260175602343323e-14
12958,12958,1077,ITCS222,6.3,0.011565773303938563,8.573870405326932e-12,9.916344144535914e-14
4788,4788,4788,ITCS021,5.2,0.14560445919378828,8.243051679421736e-12,1.20022508188865e-12
2369,2369,2369,ITCS006,5.1,0.1833051537496071,7.734688761709082e-12,1.4178083126704414e-12
7677,7677,354,ITCS021,5.4,0.09187020291738728,7.018571826902537e-12,6.447976179277936e-13
7678,7678,355,ITCS021,5.4,0.09187020291738728,6.9983687764673016e-12,6.429415595847583e-13
5976,5976,5976,ITCS006,5.3,0.1156577330393856,6.9497846255345955e-12,8.037963349013067e-13
2928,2928,2928,ITCS021,5.1,0.1833051537496071,6.4799292246097575e-12,1.187804422803664e-12
8792,8792,299,ITCS021,5.5,0.07297509610712982,5.80970272514628e-12,4.2396361472140384e-13
2372,2372,2372,ITCS006,5.1,0.1833051537496071,5.226895494203911e-12,9.581168821981766e-13
10219,10219,1726,ITCS006,5.7,0.04604417285294149,5.1453149590031885e-12,2.369117713551684e-13
6367,6367,6367,ITCS021,5.3,0.1156577330393856,4.820723897472502e-12,5.575539975904612e-13
2932,2932,2932,ITCS021,5.1,0.1833051537496071,4.771107333609228e-12,8.745685633431175e-13
6354,6354,6354,ITCS021,5.3,0.1156577330393856,4.724791564359113e-12,5.464586814173874e-13
10234,10234,1741,ITCS006,5.7,0.04604417285294149,4.528305386719302e-12,2.085020759570096e-13
732,732,732,ITCS021,5.0,0.230767516168217,4.147960519141836e-12,9.572145461661894e-13
9682,9682,1189,ITCS021,5.6,0.057966179269611263,3.934234281047148e-12,2.2805252962382917e-13
11882,11882,1,ITCS006,6.0,0.023076751616821708,3.818501404135137e-12,8.811860845171148e-14
4772,4772,4772,ITCS021,5.2,0.14560445919378828,3.75045509914593e-12,5.460829864417287e-13
10426,10426,1933,ITCS021,5.7,0.04604417285294149,3.584714115570321e-12,1.6505519636569914e-13
2365,2365,2365,ITCS006,5.1,0.1833051537496071,3.2853444845810597e-12,6.022205758665549e-13
4303,4303,4303,ITCS006,5.2,0.14560445919378828,2.9210164208175502e-12,4.2531301624931447e-13
2366,2366,2366,ITCS006,5.1,0.1833051537496071,2.7239612894891533e-12,4.993161429777872e-13
7679,7679,356,ITCS021,5.4,0.09187020291738728,2.6990722090609802e-12,2.47964311535113e-13
2364,2364,2364,ITCS006,5.1,0.1833051537496071,2.51004610212803e-12,4.601043866691805e-13
7701,7701,378,ITCS021,5.4,0.09187020291738728,1.7636255563103136e-12,1.6202463772851852e-13
6362,6362,6362,ITCS021,5.3,0.1156577330393856,1.65003573204249e-12,1.9083939220201751e-13
2909,2909,2909,ITCS021,5.1,0.1833051537496071,1.6450158282623997e-12,3.0153987932017645e-13
692,692,692,ITCS021,5.0,0.230767516168217,1.4544239808691565e-12,3.356338095206656e-13
9663,9663,1170,ITCS021,5.6,0.057966179269611263,1.400635980780542e-12,8.118951635339269e-14
716,716,716,ITCS021,5.0,0.230767516168217,1.3506886399835046e-12,3.116950625656204e-13
717,717,717,ITCS021,5.0,0.230767516168217,1.2666524309935674e-12,2.9230223534881943e-13
12261,12261,380,ITCS006,6.1,0.018330515374960717,1.2656685632538333e-12,2.3200357058328833e-14
7339,7339,16,ITCS006,5.4,0.09187020291738728,1.1290302327558054e-12,1.0372423658314083e-13
9662,9662,1169,ITCS021,5.6,0.057966179269611263,9.673515948869196e-13,5.607367596595955e-14
4804,4804,4804,ITCS021,5.2,0.14560445919378828,9.542319012580619e-13,1.389404199281405e-13
715,715,715,ITCS021,5.0,0.230767516168217,9.282144242185517e-13,2.1420173714842686e-13
2368,2368,2368,ITCS006,5.1,0.1833051537496071,8.452684696434116e-13,1.5494206678768066e-13
10641,10641,2148,ITCS222,5.7,0.04604417285294149,7.155759796324228e-13,3.2948104095608214e-14
11231,11231,2738,ITCS222,5.8,0.03657418654161676,6.797011935994726e-13,2.485951824726668e-14
